word	count
shrill	2
shrimp	16
shrine	4
shrink	58
shrinker	3
shrinking	2
shrinks	6
shrivel	3
shrot	2
shroud	3
shrouds	2
shrubbery	10
shrug	3
shrugs	3
shrunk	4
shrunken	2
shtick	2
shu	32
shubert	3
shuck	2
shucks	10
shudders	3
shuddup	2
shuffle	9
shuffleboard	11
shuffles	2
shuffling	3
shurrup	6
shus	6
shush	14
shut	914
shutdown	2
shuts	9
shutter	3
shutters	6
shutting	11
shuttle	33
shuttlebay	3
shuttlecraft	2
shuttles	11
shutu	2
shutup	11
shy	40
shylock	5
shyness	2
shyster	4
si	17
siam	5
siberia	11
siberian	7
sic	2
sicilian	11
sicilians	2
sicily	16
sick	605
sickbay	2
sickening	6
sicker	3
sickest	3
sickle	2
sickly	3
sickness	21
sicko	3
sicles	2
sid	176
siddown	16
side	615
sidearms	2
sideburns	2
sided	2
sidekick	5
sideline	2
sidelines	5
sides	45
sidetracked	7
sidewalk	11
sidewalks	4
sideways	5
sidewinder	2
siding	3
sidnaw	2
sidney	104
sidneys	7
sidra	2
sids	7
sie	21
siege	5
siegfried	5
siempre	2
siena	4
sienna	2
sierra	10
siesta	4
sift	2
sig	8
sigh	3
sighed	2
sighs	5
sight	106
sighted	7
sighting	3
sightings	6
sights	11
sightseeing	4
sightseers	2
sigma	2
sigmund	2
sign	345
signal	110
signaled	3
signaling	2
signalled	2
signalling	2
signals	18
signature	45
signatures	9
signed	86
significance	8
significant	16
signify	4
signing	14
signor	23
signora	4
signore	3
signs	75
sigue	2
sigurds	2
sikali	3
sikh	2
sil	3
silberman	2
silence	48
silencer	4
silent	42
silently	3
silhouette	2
silicon	10
silicone	3
silk	23
silky	6
sill	3
silliest	2
silly	205
silo	10
silver	71
silvera	3
silverado	3
silverberg	4
silverstone	2
silverware	6
silvery	3
silvia	3
sim	8
simian	3
similar	37
similarity	4
simmer	2
simmonds	2
simmons	3
simms	10
simon	46
simone	72
simones	9
simonovitch	2
simons	3
simple	327
simpler	12
simplest	6
simpleton	4
simplicity	6
simplified	2
simplify	3
simplistic	2
simply	130
simpson	14
simulate	3
simulated	10
simulates	2
simulation	14
simulations	3
simulator	8
simultaneous	3
simultaneously	8
sin	65
sinai	3
sinatra	10
since	1007
sincere	20
sincerely	11
sincerity	6
sinclair	7
sinex	3
sinful	3
sing	169
singapore	5
singer	55
singers	4
singh	6
singin	6
singing	73
single	200
singled	2
singleman	2
singles	7
sings	17
singular	6
singularity	4
singularly	2
sinister	5
sink	36
sinking	15
sinks	4
sinned	10
sinner	2
sinners	3
sinning	3
sins	27
sion	3
sioux	10
sip	18
siphoned	2
sippin	2
sipping	3
sir	2862
sire	52
siree	3
siren	7
sirens	6
siri	3
siricas	2
sirloin	3
sirrah	3
sirs	2
sis	21
sisco	5
sisler	4
sissy	20
sissyboy	2
sister	424
sisterhood	4
sisterly	2
sisters	107
sit	778
sitch	4
sitcom	6
sitcoms	3
sitdown	2
site	40
sites	5
sith	4
sitka	3
sits	35
sitter	18
sitters	3
sittin	30
sitting	261
situated	2
situation	252
situations	20
siwash	4
six	892
sixed	2
sixes	6
sixpack	10
sixpence	3
sixteen	91
sixteenth	6
sixth	35
sixties	19
sixty	154
sizable	3
size	128
sized	9
sizemore	7
sizes	4
sizzler	2
skag	3
skank	6
skanks	2
skanky	4
skate	7
skateboard	2
skater	5
skates	3
skating	12
skedaddle	4
skeet	2
skeletal	2
skeleton	10
skeletons	5
skeptical	10
skepticism	3
sketch	11
sketches	7
sketchy	6
ski	12
skid	5
skiers	2
skies	10
skiff	9
skiing	16
skill	27
skilled	5
skillful	4
skillfully	2
skills	28
skim	9
skimmers	2
skimming	3
skin	126
skinned	7
skinner	6
skinny	41
skins	13
skip	68
skipjack	2
skipped	21
skipper	59
skipperton	2
skipping	7
skippy	8
skips	3
skirt	24
skirts	8
skittish	2
skokie	2
skol	2
skrapinov	6
skull	41
skulled	2
skulls	8
skunk	13
skunks	2
sky	76
skye	14
skylar	3
skylight	7
skynet	8
skyscraper	3
skywalker	11
skywire	16
sl	2
slab	3
slabs	2
slack	13
slacking	6
slacks	4
slade	4
slag	3
slags	3
slagtown	2
slain	3
slam	12
slammed	7
slammer	2
slamming	4
slams	4
slander	4
slang	8
slants	2
slap	33
slapped	17
slappin	2
slapping	7
slaps	4
slash	14
slashed	4
slashing	2
slate	10
slaughter	16
slaughtered	20
slaughterhouse	5
slaughtering	3
slave	50
slaved	2
slavery	13
slaves	18
slaving	2
slaw	6
slay	4
slayer	5
slayers	9
slaying	3
sleaze	6
sleazebag	4
sleazeballs	2
sleaziest	2
sleazoid	2
sleazy	8
sled	5
sledge	4
sledgehammer	6
sleep	772
sleeper	13
sleepin	7
sleepiness	2
sleeping	171
sleepless	9
sleeps	24
sleepwalk	2
sleepwalker	3
sleepwalking	2
sleepwalks	2
sleepy	29
sleet	2
sleeve	12
sleeves	5
sleight	5
slender	3
slept	88
sleuth	2
sleuthing	2
slew	8
slice	26
sliced	5
slices	6
slicing	2
slick	24
slickers	2
slid	6
slide	29
slider	2
slides	9
sliding	4
slight	24
slightest	31
slightly	32
slim	16
slime	17
slimy	14
sling	13
slinger	2
slinging	4
slingshot	3
slink	6
slinky	5
slip	66
slipped	57
slipper	2
slippers	14
slippery	12
slippin	2
slipping	17
slips	8
slit	18
slithering	2
slits	2
sloan	24
sloans	6
slob	13
slobber	2
slobbering	2
slogan	3
slogans	2
slomopavitz	2
slop	5
slope	6
slopes	2
sloppy	8
sloshing	2
slot	8
slots	11
slow	243
slowed	13
slower	14
slowing	15
slowly	63
slows	3
slug	14
slugger	4
sluggish	5
slugs	10
slum	2
slumber	3
slummin	2
slump	4
slung	3
slur	2
slurpee	3
slurred	2
slush	3
slushee	2
slut	41
sluts	12
sly	10
sm	3
smack	18
smacked	2
small	403
smaller	36
smallest	7
smallville	7
smart	325
smartass	6
smarten	2
smarter	38
smartest	19
smartness	2
smarts	7
smarty	4
smash	22
smashed	29
smasheroo	2
smashes	2
smashing	18
smatter	2
smbs	2
smear	16
smeared	7
smearing	2
smell	207
smelled	28
smelling	15
smells	83
smelly	7
smelt	4
smelting	3
smes	2
smi	3
smidgen	2
smile	92
smiled	9
smiles	15
smilin	3
smiling	34
smirk	3
smith	124
smithereens	5
smiths	10
smithsonian	4
smitten	4
smitty	3
smock	3
smog	5
smoke	183
smoked	25
smokehouse	2
smoker	5
smokers	4
smokes	25
smokey	23
smokin	14
smoking	106
smooth	52
smoother	5
smoothly	2
smores	5
smorgasbord	2
smothered	2
smudge	6
smug	5
smuggle	7
smuggled	4
smuggler	4
smugglers	8
smuggling	17
smurfette	2
smurfs	3
smut	4
smuts	2
smyslov	3
smythe	18
snack	7
snacks	3
snacky	4
snag	2
snagged	2
snails	2
snake	76
snakes	20
snakeskin	3
snap	41
snapped	16
snappy	9
snaps	2
snapshot	4
snapshots	2
snared	2
snatch	13
snatched	6
snatcher	2
snatches	2
snatching	4
sneak	64
sneaked	7
sneakers	6
sneakin	6
sneaking	22
sneaky	8
sneered	2
sneeze	6
sneezing	2
snickering	2
snickers	7
sniff	8
sniffin	3
sniffing	13
snifter	4
snifters	3
snip	6
sniper	6
snipers	4
snippy	2
snitch	14
snitches	2
snitching	2
snookums	2
snoop	19
snoopin	2
snooping	10
snoops	3
snoopy	19
snooty	2
snooze	2
snore	6
snores	3
snoring	4
snorkel	3
snorri	5
snort	8
snot	9
snotty	7
snow	76
snowball	3
snowballed	3
snowballing	2
snowballs	2
snowboard	3
snowboarding	2
snowbound	2
snowing	6
snowman	4
snowmobile	2
snowmobiles	3
snows	3
snowstorm	2
snub	3
snuck	17
snuff	18
snug	2
snyder	11
so	11825
soak	7
soaked	7
soaking	5
soap	45
soaping	2
soaps	2
soar	5
sob	5
sober	18
sobs	2
soccer	9
sociable	3
social	92
socialist	5
socialize	2
socialized	2
socializing	3
socially	6
socials	2
societies	3
society	80
sociological	4
sociologist	2
sociopath	6
sociopathic	2
sock	16
socked	4
socket	2
socks	39
sod	18
soda	40
sodas	2
sodding	4
sodium	8
sodomized	2
sodomy	2
sody	2
sofa	19
sofie	7
soft	111
softball	4
soften	2
softens	2
softer	3
softie	3
softly	6
software	12
soggy	4
soho	7
soil	25
soiled	3
soils	2
soiree	2
sokay	7
sol	10
solace	2
solar	19
solaris	7
sold	142
soldado	5
soldier	82
soldiers	85
sole	10
solely	5
solemn	3
solemnly	3
solenoid	2
soles	5
soliciting	2
solid	79
solidify	2
solids	2
solis	3
solitaire	4
solitary	9
solitude	8
sollozzo	14
solo	18
solomon	10
solution	53
solutions	2
solve	42
solved	12
solves	6
solving	8
som	2
sombitch	2
some	5767
somebody	858
somebodys	119
someday	92
somehow	159
someone	1487
someones	96
somepin	4
someplace	109
somerset	9
someth	2
somethin	238
something	4855
somethings	112
somethins	3
sometime	120
sometimes	635
somewh	2
somewhat	21
somewhere	447
somewheres	4
sommer	4
sommersby	2
son	1051
sona	13
sonar	8
sonata	2
sondra	2
song	156
songs	52
sonic	4
sonly	2
sonnet	3
sonny	103
sonofabitch	70
sonofabitches	2
sonofagun	3
sonora	11
sonrisa	5
sonrisas	2
sons	63
sonufabitch	2
sonuvabitch	9
sonuvabuck	2
soo	4
soon	765
sooner	154
soonest	2
soong	3
soons	5
sooo	6
soot	3
soothe	4
soothes	3
soothing	3
sooze	17
soph	3
sophia	10
sophias	2
sophie	27
sophies	5
sophisticate	2
sophisticated	20
sophistication	3
sophomore	9
sophomores	2
sophomoric	2
sophy	3
soporific	2
soprano	3
sopranos	3
sor	5
soran	10
sorbet	2
sorcerer	2
sorceress	3
sorcery	3
sordid	13
sore	60
sorna	3
sorority	10
sorrier	3
sorrow	16
sorrowful	2
sorry	3153
sorrys	2
sorsha	4
sort	562
sorta	31
sorted	8
sorter	3
sorting	6
sorts	25
sos	42
sothow	2
sotto	2
sou	3
souffle	3
sought	13
soul	192
soulless	4
soulmate	3
souls	34
sound	442
sounded	54
sounder	9
soundin	2
sounding	18
soundly	2
sounds	491
soundtrack	2
soup	46
sour	18
source	79
sources	31
soured	2
sourpuss	5
souse	4
south	190
southampton	3
southeast	3
southern	27
southerner	2
southglen	4
southie	2
southland	3
southpaw	2
southpaws	2
southport	2
southwest	10
souvenir	8
souvenirs	8
sovereign	5
sovereigns	2
soviet	26
soviets	11
sow	3
sox	22
soy	6
soze	21
sp	2
spa	7
space	241
spacecraft	23
spaced	7
spacedock	8
spacemen	2
spaces	5
spaceship	8
spacious	3
spade	7
spades	10
spaghetti	29
spaghettis	2
spagna	2
spain	18
spalding	3
spam	3
span	10
spangler	2
spaniel	2
spanish	46
spank	6
spanked	4
spanking	7
spanky	9
spankys	4
spar	2
sparazza	17
sparazzas	2
spare	116
spared	3
spares	2
sparing	4
spark	13
sparkle	3
sparklers	2
sparkles	2
sparkling	7
sparks	4
sparky	6
sparrin	8
sparrow	16
sparrows	3
spasm	2
spasms	2
spat	4
spate	3
spats	19
spatula	3
spauldings	2
spawn	2
speak	519
speakee	2
speaker	5
speakers	6
speakin	5
speaking	141
speaks	34
spear	14
spearchucker	4
spears	6
spec	8
special	392
specialist	15
specialists	7
speciality	3
specialize	4
specialized	4
specializes	2
specializing	2
specially	12
specials	5
specialties	3
specialty	21
species	49
specific	44
specifically	15
specifications	6
specifics	6
specified	3
specify	2
specimen	26
specimens	10
speck	13
specks	6
spect	3
spectacle	9
spectacles	2
spectacular	10
spectacularly	3
spectator	2
spectators	3
spector	2
spectre	5
spectrum	10
speculate	8
speculating	2
speculation	7
speculations	2
speculative	2
spee	2
speech	124
speeches	21
speechless	5
speed	113
speedboat	3
speeders	2
speeding	9
speedometer	6
speeds	2
speedy	3
speer	3
spell	59
spelled	6
spelling	8
spells	15
spence	2
spencer	17
spencers	5
spend	242
spender	3
spendin	2
spending	65
spends	16
spengler	8
spenser	3
spent	188
spergazzi	2
sperit	2
sperm	15
spew	5
spewed	2
sphere	35
sphinx	4
spic	7
spice	24
spicoli	8
spicy	4
spider	35
spiderman	5
spiders	7
spidey	3
spiel	3
spies	13
spike	15
spiked	2
spikes	2
spilit	2
spill	25
spillane	5
spilled	10
spilling	6
spills	10
spilt	2
spin	27
spinach	5
spinal	13
spine	12
spineless	4
spinning	11
spins	3
spiral	5
spire	4
spirit	99
spirited	3
spirits	39
spiritual	19
spiritually	3
spiro	5
spit	45
spite	21
spiteful	4
spits	3
spitting	12
spitz	13
spitzes	2
spivey	3
splash	3
splashing	3
splatter	4
splattered	6
spleen	8
splendid	34
splendidly	5
splice	2
spliced	2
splices	3
splicing	2
splint	2
splinter	3
splinters	5
split	154
splits	5
splitsville	2
splittin	2
splitting	12
spock	118
spocks	10
spoil	40
spoiled	31
spoiling	4
spoils	2
spoilt	2
spoke	124
spoken	75
spokesman	3
sponge	5
sponsor	19
sponsored	4
sponsoring	3
sponsors	3
spontaneity	3
spontaneous	9
spontaneously	4
spook	22
spooked	11
spookin	2
spooks	10
spooky	23
spoon	14
spoonful	2
spooning	4
spoons	2
spoor	2
sporadic	2
spore	2
spores	4
sport	67
sportin	3
sporting	11
sports	39
sportsmanship	2
sportswriter	2
sporty	6
spose	9
sposed	18
spot	151
spotless	2
spotlight	4
spotlights	2
spots	20
spotted	29
spotter	4
spotters	3
spotting	4
spouse	3
spouses	4
spout	3
spouting	3
sprained	5
sprang	3
sprawl	2
spray	22
sprayed	8
spraying	3
sprays	2
spread	55
spreading	17
spreads	7
sprechen	4
spree	7
spring	86
springfield	2
springing	5
springs	22
springsteen	2
springtime	5
springwood	5
springy	2
sprinkle	2
sprinkled	3
sprinklers	2
sprout	3
sprouts	2
sprung	5
spud	5
spunk	4
spunky	5
spur	4
spurred	2
spurs	2
spurts	3
spy	45
spying	24
sqaud	2
squabbling	2
squad	68
squadron	8
squads	4
squall	2
squalor	2
squander	2
square	113
squared	6
squarefoot	6
squares	9
squash	9
squashed	3
squat	9
squatting	5
squaw	5
squawk	5
squawking	4
squeaky	4
squeal	3
squealing	4
squeamish	6
squeeze	37
squeezed	4
squeezing	4
squid	28
squids	2
squint	3
squire	12
squirm	2
squirrel	6
squirrels	7
squirt	10
squished	2
sra	5
srbs	2
ss	6
ssai	2
ssh	14
sshh	6
sshhh	5
sssh	11
ssshh	3
ssshhh	2
ssshhhhh	2
ssssh	4
sssshhh	2
sssssh	3
st	111
sta	2
stab	26
stabbed	28
stabbin	2
stabbing	7
stability	10
stabilization	2
stabilize	12
stabilized	5
stable	27
stabs	2
stack	8
stacked	2
stacking	2
stacks	6
stacy	36
stadium	11
staedert	2
staff	94
stag	14
stage	75
staged	5
stages	9
stagger	2
staggered	2
staggering	5
staging	3
stain	9
stained	8
stains	8
staircase	6
stairs	67
stairwell	9
stake	65
staked	7
stakeout	2
stakes	17
staking	4
stale	6
stalemate	3
stalin	2
stalk	5
stalked	4
stalker	13
stalkers	2
stalkin	2
stalking	12
stalks	2
stall	21
stalled	4
stallin	2
stalling	14
stallion	10
stamp	26
stamped	10
stampede	3
stamps	27
stan	56
stance	2
stand	594
standard	71
standards	19
standby	5
standin	12
standing	207
standpoint	2
stands	56
stanford	7
stanislavski	3
stank	3
stanley	48
stanny	2
stans	6
stansfield	2
stanton	7
stantz	2
stanwyck	3
stanwyk	23
stanwyks	3
stanzi	11
staple	2
staples	3
star	205
starboard	14
starbucks	8
starbursts	3
starch	2
starck	18
stardrive	2
stardust	4
stare	23
stared	7
stares	13
starfleet	76
starfleets	4
stargher	11
starin	5
staring	59
stark	7
starkiller	5
starks	19
starla	9
starlets	3
starlight	2
starliner	3
starling	59
starlings	2
starr	2
starred	2
starring	6
stars	119
starship	25
starships	4
starside	2
starsky	3
start	1035
started	503
starter	2
starters	19
startin	18
starting	205
startle	5
startled	13
startrooper	2
starts	120
starvation	3
starve	16
starved	10
starvin	7
starving	39
stash	13
stashed	17
stasis	2
stat	6
stata	2
state	355
stated	10
stately	4
statement	83
statements	17
staten	2
stateroom	3
states	144
statesman	3
static	15
stating	2
station	233
stationary	2
stationed	10
stationery	4
stations	27
statistic	3
statistical	3
statistically	4
statistics	9
statue	50
statues	17
stature	8
status	37
statute	6
statutory	4
staunch	2
stay	1512
stayed	101
stayin	26
staying	228
stays	46
stead	12
steady	69
steak	40
steaks	9
steal	165
stealee	2
stealing	67
stealings	2
steals	7
stealth	5
stealthy	2
steam	31
steamed	7
steamer	2
steaming	3
steamroller	4
steams	2
stearns	6
steckler	3
steed	21
steel	48
steele	2
steely	2
steen	5
steenwyck	2
steep	6
steeped	2
steeple	2
steer	12
steered	2
steering	21
steers	3
steinem	2
steinway	2
stella	23
stellar	4
stellas	2
stem	4
stems	2
stench	5
stenographer	11
stens	7
stensland	12
step	230
stepdad	4
stepdaughter	2
stepfather	4
steph	4
stephanie	26
stephanies	2
stephen	41
stephens	16
stephs	4
stepmom	7
stepmother	9
stepmothers	2
stepped	27
steppin	8
stepping	17
steps	48
stereo	15
sterling	7
stern	14
sterners	2
sternum	2
steroids	4
stetz	4
steve	97
steven	38
stevens	33
steves	5
stevie	11
stew	36
steward	10
stewardess	14
stewardesses	3
stewards	4
stewart	25
stewing	2
stews	2
stick	277
sticked	2
stickell	2
sticker	5
stickers	2
stickin	9
sticking	37
stickler	4
sticks	44
sticky	10
stiff	38
stiffed	3
stiffer	3
stiffs	6
stifler	9
stiflers	5
stigma	3
still	2549
stillness	2
stills	2
stillwater	2
stimulant	3
stimulate	5
stimulated	2
stimulating	5
stimuli	2
sting	27
stingers	2
stingray	2
stings	9
stink	24
stinker	2
stinkers	2
stinkin	7
stinking	20
stinks	35
stinky	7
stint	5
stipe	8
stipend	3
stipulation	2
stir	18
stirling	2
stirred	10
stirring	6
stitch	9
stitches	6
stitching	2
stitute	2
stock	92
stockbroker	5
stocked	5
stocker	3
stockholders	5
stocking	5
stockings	12
stockpile	4
stocks	11
stoke	2
stoked	4
stokes	5
stole	172
stolen	83
stoltzfus	4
stomach	101
stomachs	6
stomp	8
stompanato	2
stompin	2
stomping	2
stone	142
stoned	24
stoner	2
stones	59
stonewall	3
stoney	3
stood	58
stooge	8
stooges	2
stool	14
stoolie	7
stoolies	3
stooling	5
stoop	5
stop	1686
stopped	237
stoppin	2
stopping	48
stops	55
storage	46
store	269
stored	11
storekeeper	2
storeroom	3
stores	30
stories	160
storing	4
stork	2
storm	105
stormed	4
storming	3
storms	12
stormy	5
story	798
storys	7
stout	2
stove	17
stow	3
stowed	2
strader	7
stragglin	2
straight	405
straightaway	2
straighten	34
straightened	23
straightening	8
straightens	2
straightforward	5
strain	29
strained	6
strait	4
straits	4
strand	7
stranded	12
strands	2
strange	314
strangely	14
stranger	52
strangers	50
strangest	15
strangle	12
strangled	12
strangler	5
strangling	4
strangulation	4
strap	11
strapped	14
strapping	2
straps	13
strasser	10
strategic	8
strategically	3
strategy	22
stratford	7
stratosphere	3
straub	4
straube	3
stravanavitch	3
straw	20
strawberries	6
strawberry	13
straws	2
stray	9
strayed	2
straylight	3
strays	2
streak	24
streaks	4
stream	37
